PassengerId,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Survived
-1.730107956920867,0.8273772438659699,-1.3102165876007466,0.7376951317802901,-0.5657364610748746,0.4327933656785018,-0.4736736092984604,0.9189663079070772,-0.5024451714361923,0.4494413667708259,0.5627336537321385,0
-1.7262200738716067,-1.5661069258891576,-0.9914101775613957,-1.3555735383351195,0.6638610320657843,0.4327933656785018,-0.4736736092984604,1.2826245637611573,0.7868452935884461,-1.3734731760215522,-2.0085262717824017,1
-1.7223321908223463,0.8273772438659699,-0.35768524053195455,-1.3555735383351195,-0.2583370877897099,-0.47454519624983954,-0.4736736092984604,1.6462828196152375,-0.4888542575852486,0.4494413667708259,0.5627336537321385,1
-1.718444307773086,-1.5661069258891576,-0.672603767522045,-1.3555735383351195,0.4333115021019107,0.4327933656785018,-0.4736736092984604,-1.4423215451728402,0.4207302360686478,-2.102638993138503,0.5627336537321385,1
-1.7145564247238256,0.8273772438659699,-1.6717897111819615,0.7376951317802901,0.4333115021019107,-0.47454519624983954,-0.4736736092984604,0.6649036908035418,-0.4863374216869257,0.4494413667708259,0.5627336537321385,0
-1.7106685416745653,0.8273772438659699,0.4237792523693809,0.7376951317802901,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.31647543800815375,-0.47811642890864375,0.4494413667708259,-0.2943529881060416,0
-1.7067806586253047,-1.5661069258891576,0.27215181344822625,0.7376951317802901,1.893458525206443,-0.47454519624983954,-0.4736736092984604,-1.2629832272174033,0.395813560675251,-0.027320898267180652,0.5627336537321385,0
-1.7028927755760443,0.8273772438659699,0.6959310658176072,0.7376951317802901,-2.1027333275006983,2.2474704895351842,0.7676298785983874,0.2813189551766354,-0.22408312108167944,0.4494413667708259,0.5627336537321385,0
-1.699004892526784,0.8273772438659699,-0.1283001406255924,-1.3555735383351195,-0.1814872444684187,-0.47454519624983954,2.0089333664952354,0.027256338073100024,-0.4242561406845337,0.4494413667708259,0.5627336537321385,1
-1.6951170094775236,-0.3693648410115938,0.5093126794531092,-1.3555735383351195,-1.180535207645204,0.4327933656785018,-0.4736736092984604,-1.0288470898866942,-0.04295550208861426,0.4494413667708259,-2.0085262717824017,1
