2026-08-06 13:24:09 | INFO     | emads.llm | LLMService init: model=llama-3.1-8b-instant api_key_present=True api_key_source=LLM_API_KEY
2026-08-06 13:24:10 | INFO     | emads.llm | Groq client initialized successfully.
2026-08-06 13:24:10 | INFO     | emads.llm | LLMService init: model=llama-3.1-8b-instant api_key_present=True api_key_source=LLM_API_KEY
2026-08-06 13:24:10 | INFO     | emads.llm | Groq client initialized successfully.
2026-08-06 13:24:10 | INFO     | emads.llm | LLMService init: model=llama-3.1-8b-instant api_key_present=True api_key_source=LLM_API_KEY
2026-08-06 13:24:10 | INFO     | emads.llm | Groq client initialized successfully.
2026-08-06 13:24:10 | INFO     | emads.llm | LLMService init: model=llama-3.1-8b-instant api_key_present=True api_key_source=LLM_API_KEY
2026-08-06 13:24:10 | INFO     | emads.llm | Groq client initialized successfully.
2026-08-06 13:24:10 | INFO     | emads.llm | LLMService init: model=llama-3.1-8b-instant api_key_present=True api_key_source=LLM_API_KEY
2026-08-06 13:24:11 | INFO     | emads.llm | Groq client initialized successfully.
2026-08-06 13:24:11 | INFO     | emads.data_understanding_agent | >>> START agent=data_understanding_agent
2026-08-06 13:24:11 | INFO     | emads.data_understanding_agent | execute() started
2026-08-06 13:24:11 | DEBUG    | emads.data_understanding_agent | Loading dataset from: data\mock_titanic.csv
2026-08-06 13:24:11 | DEBUG    | emads.data_understanding_agent | Dataset loaded — shape: (10, 4)
2026-08-06 13:24:11 | INFO     | emads.data_understanding_agent | execute() complete — rows=10 cols=4 target='Purchased' problem_type='classification' quality_issues=0
2026-08-06 13:24:11 | INFO     | emads.data_understanding_agent | <<< END   agent=data_understanding_agent  status=OK
2026-08-06 13:24:11 | INFO     | emads.eda_agent | >>> START agent=eda_agent
2026-08-06 13:24:11 | INFO     | emads.eda_agent | execute() started
2026-08-06 13:24:11 | DEBUG    | emads.eda_agent | Reading dataset from: data\mock_titanic.csv
2026-08-06 13:24:12 | INFO     | emads.eda_agent | Calling LLM for EDA summary (model=llama-3.1-8b-instant)
2026-08-06 13:24:12 | INFO     | emads.llm | LLM request start: model=llama-3.1-8b-instant attempt=1 system_chars=328 user_chars=1099
2026-08-06 13:24:12 | INFO     | emads.llm | LLM response received: model=llama-3.1-8b-instant chars=1488
2026-08-06 13:24:12 | INFO     | emads.eda_agent | LLM EDA summary received (chars=1488, starts_with="Here's a concise summary of the dataset based on the provided schema statistics:")
2026-08-06 13:24:12 | INFO     | emads.eda_agent | execute() complete — plots=4 outlier_cols=0
2026-08-06 13:24:12 | INFO     | emads.eda_agent | <<< END   agent=eda_agent  status=OK
2026-08-06 13:24:12 | INFO     | emads.preprocessing_agent | >>> START agent=preprocessing_agent
2026-08-06 13:24:12 | INFO     | emads.preprocessing_agent | execute() started
2026-08-06 13:24:12 | DEBUG    | emads.preprocessing_agent | Loading dataset from: data\mock_titanic.csv
2026-08-06 13:24:12 | INFO     | emads.preprocessing_agent | execute() complete — final_shape=(10, 4) dropped=0 imputed=0 encoded=1 scaling=StandardScaler
2026-08-06 13:24:12 | DEBUG    | emads.preprocessing_agent | Cleaned dataset saved to: data\outputs\clean_dataset.csv
2026-08-06 13:24:12 | INFO     | emads.preprocessing_agent | <<< END   agent=preprocessing_agent  status=OK
2026-08-06 13:24:12 | INFO     | emads.model_selection_agent | >>> START agent=model_selection_agent
2026-08-06 13:24:12 | INFO     | emads.model_selection_agent | execute() started
2026-08-06 13:24:12 | DEBUG    | emads.model_selection_agent | Loading preprocessed data from: data\outputs\clean_dataset.csv
2026-08-06 13:24:19 | INFO     | emads.model_selection_agent | CV result — model=LogisticRegression score=0.6250±0.4146 metric=accuracy
2026-08-06 13:24:25 | INFO     | emads.model_selection_agent | CV result — model=DecisionTree score=0.7500±0.4330 metric=accuracy
2026-08-06 13:24:26 | INFO     | emads.model_selection_agent | CV result — model=RandomForest score=0.7500±0.2500 metric=accuracy
2026-08-06 13:24:26 | INFO     | emads.model_selection_agent | CV result — model=XGBoost score=0.5000±0.0000 metric=accuracy
