2026-08-05 16:52:08 | INFO     | emads.llm | LLMService init: model=llama-3.1-8b-instant api_key_present=True api_key_source=LLM_API_KEY
2026-08-05 16:52:08 | INFO     | emads.llm | Groq client initialized successfully.
2026-08-05 16:52:08 | INFO     | emads.explainability_agent | execute() started
2026-08-05 16:52:08 | DEBUG    | emads.explainability_agent | Loading data from C:\Users\ThinkPad\AppData\Local\Temp\tmpgzz1nnx1\preprocessed.csv and model from C:\Users\ThinkPad\AppData\Local\Temp\tmpgzz1nnx1\model.pkl
2026-08-05 16:52:08 | INFO     | emads.explainability_agent | Skipping SHAP/native feature importance — problem_type='clustering' is unsupervised.
2026-08-05 16:52:08 | INFO     | emads.explainability_agent | Calling LLM for explainability summary (model=llama-3.1-8b-instant)
2026-08-05 16:52:08 | INFO     | emads.explainability_agent | LLM explainability response received (chars=16, starts_with='fallback summary')
2026-08-05 16:52:08 | INFO     | emads.explainability_agent | execute() complete — top_feature=unknown shap_plots=0
2026-08-05 16:52:08 | INFO     | emads.llm | LLMService init: model=llama-3.1-8b-instant api_key_present=True api_key_source=LLM_API_KEY
2026-08-05 16:52:08 | INFO     | emads.llm | Groq client initialized successfully.
2026-08-05 16:52:08 | INFO     | emads.explainability_agent | execute() started
2026-08-05 16:52:08 | DEBUG    | emads.explainability_agent | Loading data from C:\Users\ThinkPad\AppData\Local\Temp\tmpozuf6wbp\preprocessed.csv and model from C:\Users\ThinkPad\AppData\Local\Temp\tmpozuf6wbp\model.pkl
2026-08-05 16:52:08 | INFO     | emads.explainability_agent | Skipping SHAP/native feature importance — problem_type='anomaly_detection' is unsupervised.
2026-08-05 16:52:08 | INFO     | emads.explainability_agent | Calling LLM for explainability summary (model=llama-3.1-8b-instant)
2026-08-05 16:52:08 | INFO     | emads.explainability_agent | LLM explainability response received (chars=16, starts_with='fallback summary')
2026-08-05 16:52:08 | INFO     | emads.explainability_agent | execute() complete — top_feature=unknown shap_plots=0
2026-08-05 16:52:10 | INFO     | emads.llm | LLMService init: model=llama-3.1-8b-instant api_key_present=True api_key_source=LLM_API_KEY
2026-08-05 16:52:10 | INFO     | emads.llm | Groq client initialized successfully.
2026-08-05 16:52:10 | INFO     | emads.explainability_agent | execute() started
2026-08-05 16:52:10 | DEBUG    | emads.explainability_agent | Loading data from C:\Users\ThinkPad\AppData\Local\Temp\tmpw31_kvlg\preprocessed.csv and model from C:\Users\ThinkPad\AppData\Local\Temp\tmpw31_kvlg\model.pkl
2026-08-05 16:52:10 | INFO     | emads.explainability_agent | Skipping SHAP/native feature importance — problem_type='clustering' is unsupervised.
2026-08-05 16:52:10 | INFO     | emads.explainability_agent | Calling LLM for explainability summary (model=llama-3.1-8b-instant)
2026-08-05 16:52:10 | INFO     | emads.explainability_agent | LLM explainability response received (chars=16, starts_with='fallback summary')
2026-08-05 16:52:10 | INFO     | emads.explainability_agent | execute() complete — top_feature=unknown shap_plots=0
2026-08-05 16:52:10 | INFO     | emads.llm | LLMService init: model=llama-3.1-8b-instant api_key_present=True api_key_source=LLM_API_KEY
2026-08-05 16:52:10 | INFO     | emads.llm | Groq client initialized successfully.
2026-08-05 16:52:10 | INFO     | emads.explainability_agent | execute() started
2026-08-05 16:52:10 | DEBUG    | emads.explainability_agent | Loading data from C:\Users\ThinkPad\AppData\Local\Temp\tmp_2ef4jx6\preprocessed.csv and model from C:\Users\ThinkPad\AppData\Local\Temp\tmp_2ef4jx6\model.pkl
2026-08-05 16:52:10 | INFO     | emads.explainability_agent | Skipping SHAP/native feature importance — problem_type='anomaly_detection' is unsupervised.
2026-08-05 16:52:10 | INFO     | emads.explainability_agent | Calling LLM for explainability summary (model=llama-3.1-8b-instant)
2026-08-05 16:52:10 | INFO     | emads.explainability_agent | LLM explainability response received (chars=16, starts_with='fallback summary')
2026-08-05 16:52:10 | INFO     | emads.explainability_agent | execute() complete — top_feature=unknown shap_plots=0
2026-08-05 16:52:10 | INFO     | emads.llm | LLMService init: model=llama-3.1-8b-instant api_key_present=True api_key_source=LLM_API_KEY
2026-08-05 16:52:10 | INFO     | emads.llm | Groq client initialized successfully.
2026-08-05 16:52:10 | INFO     | emads.explainability_agent | execute() started
2026-08-05 16:52:10 | DEBUG    | emads.explainability_agent | Loading data from C:\Users\ThinkPad\AppData\Local\Temp\tmpk27fpykv\preprocessed.csv and model from C:\Users\ThinkPad\AppData\Local\Temp\tmpk27fpykv\model.pkl
2026-08-05 16:52:10 | INFO     | emads.explainability_agent | Skipping SHAP/native feature importance — problem_type='clustering' is unsupervised.
2026-08-05 16:52:10 | INFO     | emads.explainability_agent | Calling LLM for explainability summary (model=llama-3.1-8b-instant)
2026-08-05 16:52:10 | INFO     | emads.explainability_agent | LLM explainability response received (chars=16, starts_with='fallback summary')
2026-08-05 16:52:10 | INFO     | emads.explainability_agent | execute() complete — top_feature=unknown shap_plots=0
2026-08-05 16:52:10 | INFO     | emads.llm | LLMService init: model=llama-3.1-8b-instant api_key_present=True api_key_source=LLM_API_KEY
2026-08-05 16:52:10 | INFO     | emads.llm | Groq client initialized successfully.
2026-08-05 16:52:10 | INFO     | emads.model_selection_agent | Wilcoxon p=0.8125 between 'RandomForest' and 'LogisticRegression' — no significant difference, escalating to LLM.
2026-08-05 16:52:10 | INFO     | emads.model_selection_agent | LLM arbitration recommended 'LogisticRegression' over the tie-break default — switching selection.
2026-08-05 16:52:10 | INFO     | emads.llm | LLMService init: model=llama-3.1-8b-instant api_key_present=True api_key_source=LLM_API_KEY
2026-08-05 16:52:10 | INFO     | emads.llm | Groq client initialized successfully.
2026-08-05 16:52:10 | INFO     | emads.model_selection_agent | Wilcoxon p=0.8125 between 'RandomForest' and 'LogisticRegression' — no significant difference, escalating to LLM.
2026-08-05 16:52:10 | WARNING  | emads.model_selection_agent | LLM arbitration response did not clearly recommend either model; keeping 'RandomForest'.
2026-08-05 16:52:10 | INFO     | emads.llm | LLMService init: model=llama-3.1-8b-instant api_key_present=True api_key_source=LLM_API_KEY
2026-08-05 16:52:11 | INFO     | emads.llm | Groq client initialized successfully.
