2026-08-08 20:06:29 | INFO     | emads.llm | LLMService init: model=llama-3.1-8b-instant api_key_present=True api_key_source=LLM_API_KEY
2026-08-08 20:06:29 | INFO     | emads.llm | Groq client initialized successfully.
2026-08-08 20:06:29 | INFO     | emads.explainability_agent | execute() started
2026-08-08 20:06:29 | DEBUG    | emads.explainability_agent | Loading data from C:\Users\ThinkPad\AppData\Local\Temp\tmpz74uvsbc\preprocessed.csv and model from C:\Users\ThinkPad\AppData\Local\Temp\tmpz74uvsbc\model.pkl
2026-08-08 20:06:29 | INFO     | emads.explainability_agent | Skipping SHAP/native feature importance — problem_type='clustering' is unsupervised.
2026-08-08 20:06:29 | INFO     | emads.explainability_agent | Calling LLM for explainability summary (model=llama-3.1-8b-instant)
2026-08-08 20:06:29 | INFO     | emads.explainability_agent | LLM explainability response received (chars=16, starts_with='fallback summary')
2026-08-08 20:06:29 | INFO     | emads.explainability_agent | execute() complete — top_feature=unknown shap_plots=0
2026-08-08 20:06:29 | INFO     | emads.llm | LLMService init: model=llama-3.1-8b-instant api_key_present=True api_key_source=LLM_API_KEY
2026-08-08 20:06:29 | INFO     | emads.llm | Groq client initialized successfully.
2026-08-08 20:06:29 | INFO     | emads.explainability_agent | execute() started
2026-08-08 20:06:29 | DEBUG    | emads.explainability_agent | Loading data from C:\Users\ThinkPad\AppData\Local\Temp\tmpfz23wkbc\preprocessed.csv and model from C:\Users\ThinkPad\AppData\Local\Temp\tmpfz23wkbc\model.pkl
2026-08-08 20:06:29 | INFO     | emads.explainability_agent | Skipping SHAP/native feature importance — problem_type='anomaly_detection' is unsupervised.
2026-08-08 20:06:29 | INFO     | emads.explainability_agent | Calling LLM for explainability summary (model=llama-3.1-8b-instant)
2026-08-08 20:06:29 | INFO     | emads.explainability_agent | LLM explainability response received (chars=16, starts_with='fallback summary')
2026-08-08 20:06:29 | INFO     | emads.explainability_agent | execute() complete — top_feature=unknown shap_plots=0
2026-08-08 20:06:31 | INFO     | emads.llm | LLMService init: model=llama-3.1-8b-instant api_key_present=True api_key_source=LLM_API_KEY
2026-08-08 20:06:31 | INFO     | emads.llm | Groq client initialized successfully.
2026-08-08 20:06:31 | INFO     | emads.explainability_agent | execute() started
2026-08-08 20:06:31 | DEBUG    | emads.explainability_agent | Loading data from C:\Users\ThinkPad\AppData\Local\Temp\tmp4wze63nx\preprocessed.csv and model from C:\Users\ThinkPad\AppData\Local\Temp\tmp4wze63nx\model.pkl
2026-08-08 20:06:31 | INFO     | emads.explainability_agent | Skipping SHAP/native feature importance — problem_type='clustering' is unsupervised.
2026-08-08 20:06:31 | INFO     | emads.explainability_agent | Calling LLM for explainability summary (model=llama-3.1-8b-instant)
2026-08-08 20:06:31 | INFO     | emads.explainability_agent | LLM explainability response received (chars=16, starts_with='fallback summary')
2026-08-08 20:06:31 | INFO     | emads.explainability_agent | execute() complete — top_feature=unknown shap_plots=0
2026-08-08 20:06:31 | INFO     | emads.llm | LLMService init: model=llama-3.1-8b-instant api_key_present=True api_key_source=LLM_API_KEY
2026-08-08 20:06:31 | INFO     | emads.llm | Groq client initialized successfully.
2026-08-08 20:06:31 | INFO     | emads.explainability_agent | execute() started
2026-08-08 20:06:31 | DEBUG    | emads.explainability_agent | Loading data from C:\Users\ThinkPad\AppData\Local\Temp\tmpxnb2cygu\preprocessed.csv and model from C:\Users\ThinkPad\AppData\Local\Temp\tmpxnb2cygu\model.pkl
2026-08-08 20:06:31 | INFO     | emads.explainability_agent | Skipping SHAP/native feature importance — problem_type='anomaly_detection' is unsupervised.
2026-08-08 20:06:31 | INFO     | emads.explainability_agent | Calling LLM for explainability summary (model=llama-3.1-8b-instant)
2026-08-08 20:06:31 | INFO     | emads.explainability_agent | LLM explainability response received (chars=16, starts_with='fallback summary')
2026-08-08 20:06:31 | INFO     | emads.explainability_agent | execute() complete — top_feature=unknown shap_plots=0
2026-08-08 20:06:31 | INFO     | emads.llm | LLMService init: model=llama-3.1-8b-instant api_key_present=True api_key_source=LLM_API_KEY
2026-08-08 20:06:32 | INFO     | emads.llm | Groq client initialized successfully.
2026-08-08 20:06:32 | INFO     | emads.explainability_agent | execute() started
2026-08-08 20:06:32 | DEBUG    | emads.explainability_agent | Loading data from C:\Users\ThinkPad\AppData\Local\Temp\tmpq37vdzfv\preprocessed.csv and model from C:\Users\ThinkPad\AppData\Local\Temp\tmpq37vdzfv\model.pkl
2026-08-08 20:06:32 | INFO     | emads.explainability_agent | Skipping SHAP/native feature importance — problem_type='clustering' is unsupervised.
